,Date,Close,Volume,Open,High,Low,MACD,RSI,ROC,CCI,MassIndex,%K,%D,5 day,10 day,20 day
655,2011/04/20,8.63,21325830.0,8.48,8.65,8.41,-0.06623166558609306,7.2717774377585584,6.411837237977823,36.31387091753985,23.41504215358162,91.17647058823547,48.3110809193934,5.09849362688296,2.780996523754327,0.11587485515642858
656,2011/04/21,8.71,18601850.0,8.73,8.77,8.63,-0.03358133670787744,7.281478468531475,3.321470937129314,78.65380406502254,23.331724647980508,92.1052631578949,71.47315276567585,4.477611940298494,2.4110218140068778,-1.033295063145828
657,2011/04/25,8.7,21695970.0,8.67,8.72,8.42,-0.008415622211179752,6.7967230009133175,3.448275862068955,59.78621968938371,23.353779765451,90.78947368421049,91.35706914344662,3.7931034482758634,2.7586206896551753,-2.4137931034482656
658,2011/04/26,8.88,21944180.0,8.7,8.92,8.64,0.025755984556445455,7.456417736369573,4.840613931523023,118.61844732632018,23.458363995543362,95.60439560439569,92.83304414883337,-0.9009009009009016,0.6756756756756612,-5.51801801801802
659,2011/04/27,8.95,12866470.0,8.86,8.95,8.81,0.057819141031860255,7.391699948761712,6.29453681710213,129.84234183590493,23.500200162208777,100.0,95.46462309620172,-1.7877094972067056,-0.7821229050279164,-5.810055865921783
660,2011/04/28,9.07,17021420.0,8.88,9.09,8.85,0.09185358965468815,7.637206590877852,9.806295399515745,140.67999562849923,23.541009233007763,98.14814814814818,97.91751458418094,-2.2050716648291186,-1.5435501653803811,-6.504961411245863
661,2011/04/29,9.1,11383670.0,9.04,9.14,9.02,0.11986515379331841,7.3150387773359,10.975609756097567,139.17923953552352,23.530267131033415,96.46017699115036,98.2027750464325,-1.9780219780219748,-2.19780219780219,-6.703296703296697
662,2011/05/02,9.03,10712150.0,9.16,9.17,8.99,0.13486150571055333,6.8282136127814965,10.256410256410255,115.78947369898458,23.57022872624951,87.93103448275858,94.17978654068536,-0.9966777408637859,-3.9867109634551436,-3.8759689922480587
663,2011/05/03,8.8,17346420.0,9.0,9.045,8.63,0.12672632267464934,6.37156004977318,6.408706166868212,60.17140790230708,23.797014668563815,68.10344827586215,84.16488658325667,1.5909090909090773,-2.9545454545454723,-4.886363636363654
664,2011/05/04,8.79,16844670.0,8.77,8.86,8.64,0.11811070835677917,5.943498157228305,7.1951219512195115,42.29138745138406,24.021464092160173,67.24137931034477,74.42528735632146,1.023890784982954,-1.3651877133105714,-6.31399317406143
665,2011/05/05,8.87,14697400.0,8.68,8.99,8.67,0.11639635858230157,6.049596481478559,7.255139056831919,53.872176039868265,24.26091108789529,74.13793103448269,69.82758620689616,0.6764374295377734,-2.593010146561428,-10.146561443066512
666,2011/05/06,8.92,17448640.0,9.0,9.05,8.89,0.11771535680933987,5.9587744008515955,3.3603707995364904,69.80183565671744,24.367335923924934,78.44827586206897,73.27586206896511,-0.22421524663676654,-3.363228699551578,-12.556053811659194
667,2011/05/09,8.94,9489256.0,8.93,8.97,8.83,0.11900271602642754,5.684048884874116,2.640642939150386,55.94938567780454,24.281935766944613,77.22772277227719,76.60464322294258,-3.020134228187915,-5.033557046979857,-13.758389261744963
668,2011/05/10,8.94,15049630.0,8.75,8.96,8.72,0.11865517448965512,5.299561799050409,2.7586206896551753,43.43482887180925,24.156334377731092,69.7368421052631,75.13761357986941,-4.474272930648774,-6.152125279642046,-14.765100671140935
669,2011/05/11,8.88,14899760.0,8.89,9.07,8.8,0.11224436360483914,4.939720494855763,0.0,46.9217697714074,24.123715070063636,61.33333333333345,69.43263273695756,-2.3648648648648742,-5.067567567567579,-13.963963963963973
670,2011/05/12,8.93,17307840.0,8.78,8.96,8.73,0.10993111446596693,4.927041393991985,-0.22346368715083326,32.93707687199621,24.07256153694394,67.99999999999997,66.35672514619849,-3.247480403135489,-5.039193729003352,-15.005599104143336
671,2011/05/13,8.9,12878220.0,8.92,9.07,8.85,0.10447280115812241,4.591267985431941,-1.8743109151047401,42.97955099541975,24.05464192819342,50.0,59.77777777777745,-3.1460674157303496,-4.606741573033709,-15.280898876404498
672,2011/05/16,8.67,16577000.0,8.77,8.95,8.65,0.08065819328265178,4.277347736275473,-4.725274725274723,-9.366931667099797,24.142274474101203,7.407407407407261,41.80246913580205,-2.076124567474045,0.11534025374855578,-11.534025374855824
673,2011/05/17,8.54,20014860.0,8.62,8.62,8.38,0.05071047265904838,3.983994992228176,-5.426356589147289,-96.70732584806137,24.267932769957063,20.25316455696184,25.886857321456006,-1.7564402810304285,-1.9906323185011705,-12.177985948477744
674,2011/05/18,8.67,17954420.0,8.53,8.7283,8.52,0.037039632026207414,4.563301590851253,-1.4772727272727362,-78.93493821072838,24.361086560842146,36.708860759493604,21.45647757462054,-2.7681660899654004,-5.01730103806229,-17.070357554786618
675,2011/05/19,8.64,15704330.0,8.62,8.71,8.55,0.023513592988781085,4.251208295488908,-1.7064846416382093,-85.88869888267524,24.42114216948955,32.9113924050633,29.957805907172556,-1.8518518518518534,-7.754629629629639,-18.981481481481488
676,2011/05/20,8.62,16696110.0,8.58,8.7,8.54,0.011052866187506893,3.9595741131800963,-2.818489289740699,-87.19068982288373,24.45148754698723,34.78260869565197,34.800953953402605,-1.5081206496519608,-9.512761020881664,-20.06960556844547
677,2011/05/23,8.49,16863660.0,8.49,8.69,8.45,-0.009206140465199297,3.687175709015918,-4.82062780269058,-113.89669490875978,24.519412549285843,15.942028985507175,27.878676695407126,2.237926972909299,-9.187279151943466,-14.958775029446414
678,2011/05/24,8.39,15950500.0,8.55,8.57,8.37,-0.032950876270422924,3.432847094385636,-6.152125279642046,-130.47407426040238,24.53456196170689,2.857142857143046,17.860593512767043,-0.23837902264602323,-9.177592371871281,-15.852205005959485
679,2011/05/25,8.43,12007060.0,8.37,8.47,8.31,-0.047987910006478174,3.4624868017027097,-5.704697986577179,-123.29170477047205,24.57801273108032,15.789473684210428,11.529548508953193,-2.3131672597864803,-9.37129300118624,-16.25148279952551
680,2011/05/26,8.48,8120097.0,8.45,8.5,8.36,-0.05523358703607606,3.556477136018671,-4.504504504504508,-97.21979483736787,24.548138706817298,22.368421052631575,13.671679197994658,-6.014150943396234,-10.49528301886793,-18.632075471698112
681,2011/05/27,8.49,9621687.0,8.53,8.6,8.44,-0.05948323613862705,3.3775847434922213,-4.927211646136613,-70.9360454659029,24.55556835850779,23.68421052631576,20.614035087718893,-8.127208480565375,-11.189634864546527,-18.49234393404005
682,2011/05/31,8.68,11511050.0,8.56,8.71,8.53,-0.04697816650514319,4.40054494746434,-2.4719101123595575,-22.56010096818306,24.48909054955802,48.6842105263157,31.578947368420653,-11.175115207373269,-11.635944700460827,-19.93087557603686
683,2011/06/01,8.37,13355540.0,8.65,8.68,8.36,-0.06137472828511825,4.09910480474376,-3.460207612456755,-75.58318348727036,24.504202590953412,7.894736842105098,26.75438596491183,-8.9605734767025,-10.394265232974902,-17.682198327359615
684,2011/06/02,8.235,15133070.0,8.39,8.44,8.21,-0.08272388947130871,3.817488952481469,-3.5714285714285685,-117.80263065258113,24.597504680299622,2.906976744185883,19.828641370868535,-7.2252580449301735,-12.689738919247104,-15.11839708561019
685,2011/06/03,7.97,21264660.0,8.09,8.17,7.92,-0.1196473190106726,3.554503511509054,-8.073817762399079,-161.8591108562373,24.681569962661882,4.854368932038821,5.2186941727762415,-4.767879548306147,-12.170639899623586,-10.79046424090338
686,2011/06/06,7.8,12262040.0,7.97,7.99,7.77,-0.16077368324794605,3.3090117563351953,-9.72222222222223,-164.68693471952275,24.820363177921706,3.1305436710842334,3.6306297824359532,-3.3333333333333304,-11.666666666666668,-8.461538461538463
687,2011/06/07,7.71,17802740.0,7.87,7.95,7.71,-0.19834250214326765,3.0799334422893168,-10.556844547563797,-147.9522813563612,24.961574409069378,0.0,2.6616375343739924,-0.5188067444876788,-6.355382619974062,-9.20881971465629
688,2011/06/08,7.62,27120170.0,7.72,7.89,7.54,-0.232695935726289,2.866243796499063,-10.247349823321555,-141.59148578824983,25.00300487123667,6.837606837606838,3.3227168362299984,-1.5748031496063006,-7.349081364829403,-6.167979002624668
689,2011/06/09,7.64,15715440.0,7.65,7.73,7.59,-0.25536377188704584,2.8021231435767646,-8.939213349225279,-127.10314079719151,24.971615212484583,8.547008547008511,5.128205128204757,-5.8900523560209335,-7.5916230366492155,-9.031413612565439
690,2011/06/10,7.59,14571310.0,7.63,7.67,7.44,-0.2742019481168487,2.6071898239966487,-9.964412811387898,-123.35359224694827,24.89027560658104,11.811023622047198,9.06521300222049,-7.773386034255597,-9.090909090909085,-10.93544137022398
691,2011/06/13,7.54,12446400.0,7.6,7.63,7.45,-0.28982499846080234,2.4254788964949228,-11.084905660377363,-113.96465246865435,24.85532491226394,7.874015748031465,9.410682639028698,-8.620689655172418,-8.222811671087534,-14.72148541114059
692,2011/06/14,7.67,12709980.0,7.67,7.79,7.61,-0.2883920607136341,3.1353040008893913,-9.658421672555951,-81.34747029445876,24.865252583836874,18.110236220472398,12.598425196849995,-5.867014341590615,-9.387222946544977,-15.514993481095168
693,2011/06/15,7.5,14470680.0,7.58,7.66,7.45,-0.2975441230403426,2.9178883343750925,-13.594470046082947,-94.03723586540185,24.854976771970723,4.724409448818865,10.236220472440552,-5.8666666666666725,-8.133333333333338,-14.133333333333328
694,2011/06/16,7.19,48088840.0,7.65,7.73,7.05,-0.32605307075453993,2.715126622131919,-14.097968936678601,-111.31799150429866,25.132307937597425,8.433734939759065,10.422793536349753,-1.80806675938805,-2.7816411682892928,-10.570236439499313
695,2011/06/17,7.0,31079420.0,7.29,7.29,6.96,-0.3598301315476622,2.5260880411871085,-14.99696417729204,-126.19436892633576,25.356715016724166,2.285714285714287,5.147952891430382,-1.4285714285714235,1.571428571428576,-11.714285714285719
696,2011/06/20,6.89,33807460.0,6.96,7.0,6.72,-0.3909679412112457,2.3498932076236514,-13.55081555834379,-132.6830943640602,25.51746412635376,8.6734693877551,6.4643062044091275,0.4354136429608164,3.6284470246734397,-5.950653120464431
697,2011/06/21,7.22,26234240.0,6.98,7.25,6.95,-0.38458339959483734,4.390115405592681,-7.435897435897437,-88.6487949842725,25.589909867776626,29.069767441860467,13.342983705109596,-3.739612188365645,-3.047091412742379,-8.587257617728532
698,2011/06/22,7.06,17414660.0,7.15,7.19,7.05,-0.38796208180882097,4.089359132712858,-8.430609597924779,-84.35376367958565,25.5532071384211,23.448275862068954,20.39717089722782,-2.407932011331444,1.2747875354107756,-7.932011331444754
699,2011/06/23,7.06,33876930.0,6.98,7.08,6.74,-0.38618797719802345,3.808386236832291,-7.349081364829403,-91.26255954869646,25.587859187616175,26.771653543307067,26.429898949078474,-0.9915014164305864,-1.558073654390927,9.77337110481587
700,2011/06/24,6.9,17826690.0,7.02,7.03,6.86,-0.3931605393724933,3.54600475971759,-9.685863874345541,-86.08177658832551,25.6003339554571,14.634146341463458,21.61802524894614,3.0434782608695645,-2.028985507246385,10.579710144927528
701,2011/06/27,6.92,9505275.0,6.91,6.96,6.83,-0.39254746940237695,3.434476763540019,-8.827404479578393,-82.231239217659,25.573048301331436,17.09401709401711,19.49993899292886,3.1791907514450832,-7.080924855491332,10.693641618497113
702,2011/06/28,6.95,20625040.0,6.95,7.08,6.9,-0.3852005060992676,3.3973874969199898,-7.824933687002651,-69.25735123863633,25.491957498962883,21.49532710280377,17.741163512761094,0.7194244604316521,-6.762589928057549,8.057553956834527
703,2011/06/29,6.89,27292680.0,7.0,7.05,6.79,-0.37984091369826434,3.162391152971054,-10.169491525423732,-75.16906461960775,25.458960574603932,15.887850467289708,18.159064888036514,3.7735849056603876,-6.531204644412182,7.692307692307697
704,2011/06/30,6.99,25379100.0,6.93,7.12,6.9,-0.36333592348439225,3.611381026014186,-6.799999999999998,-57.05934310328714,25.462790682775324,25.23364485981312,20.872274143301848,-0.5722460658082981,-8.011444921316173,5.007153075822599
705,2011/07/01,7.11,27641100.0,6.99,7.13,6.89,-0.33669143344806063,4.155997676769687,-1.1126564673157173,-45.29445249954709,25.52027689060559,36.44859813084116,25.85669781931431,-4.922644163150499,-13.080168776371314,1.5471167369901466
706,2011/07/05,7.14,16218500.0,7.11,7.16,7.06,-0.3095860189358568,4.068242209620195,1.9999999999999956,-25.34322380483368,25.500789569521515,41.58415841584155,34.42213380216493,-9.943977591036415,-9.243697478991585,-0.4201680672268818
707,2011/07/06,7.0,13084260.0,7.1,7.11,7.0,-0.295989628432725,3.7886629077611644,1.5965166908563182,-37.82846255034237,25.417915436229052,27.72277227722773,35.251842941303124,-7.428571428571422,-5.71428571428572,2.285714285714288
708,2011/07/07,7.15,12530170.0,7.08,7.2,7.05,-0.2699982725863084,4.514559435996574,-0.9695290858725678,-10.471158720451887,25.209984423772664,75.43859649122814,48.24850906143212,-9.93006993006993,-9.090909090909095,-9.090909090909095
709,2011/07/08,6.95,19964230.0,7.06,7.06,6.92,-0.2625121872640577,4.20565281170083,-1.558073654390927,-44.06791397974115,24.992387095060263,43.396226415094404,48.85253172784974,-7.482014388489215,11.510791366906473,-5.611510791366914
710,2011/07/11,6.76,26007170.0,6.8,6.9,6.75,-0.26881212398008447,3.917015902969183,-4.249291784702548,-83.4384189455404,24.768670532382846,3.9215686274508985,40.91879717792413,-8.579881656804735,12.869822485207102,-12.13017751479289
711,2011/07/12,6.43,37587780.0,6.72,6.72,6.31,-0.2970093721310434,3.647434093721486,-6.811594202898559,-147.8314563474762,24.7855117872582,13.483146067415733,20.26698036998666,0.7776049766718618,19.129082426127535,-3.8880248833592534
712,2011/07/13,6.48,20819800.0,6.49,6.63,6.4,-0.3117279070398462,3.727903414578222,-6.3583815028901665,-138.3157200928501,24.79576486664215,19.101123595505697,12.16861276345709,1.8518518518518396,15.895061728395051,-9.722222222222234
713,2011/07/14,6.44,19663600.0,6.45,6.59,6.35,-0.3228979511189385,3.4708667822004173,-7.338129496402875,-140.18883200149324,24.73040355371472,14.606741573033785,15.730337078651388,0.9316770186335344,15.217391304347819,-4.192546583850939
714,2011/07/15,6.43,12733710.0,6.45,6.53,6.39,-0.3287673822222841,3.2309578866170625,-6.676342525399129,-127.01190366049016,24.69447867365446,13.483146067415733,15.730337078651388,20.528771384136864,14.152410575427684,-3.4214618973561395
715,2011/07/18,6.18,31197800.0,6.37,6.43,6.09,-0.3495623224631128,3.0071150819945274,-11.587982832618032,-151.9633687752956,24.764896072713025,8.108108108108093,12.065998582852187,23.46278317152104,16.8284789644013,4.045307443365696
716,2011/07/19,6.48,25753460.0,6.29,6.55,6.23,-0.33793941441859854,4.78162848489967,-8.860759493670885,-94.79624169687655,24.91652910661172,35.13513513513517,18.90879643688598,18.209876543209873,9.72222222222222,-2.1604938271605025
717,2011/07/20,6.6,18389170.0,6.56,6.62,6.4,-0.31540933644162994,5.231412123288052,-7.563025210084034,-60.66424793958076,25.042286133864735,45.945945945945915,29.72972972972937,13.78787878787879,8.484848484848492,-6.969696969696971
718,2011/07/21,6.5,29103320.0,6.59,6.6084,6.44,-0.30214036553156554,4.875959940155752,-7.142857142857142,-59.94601080526769,25.089966251297724,36.93693693693694,39.339339339338984,14.153846153846153,0.0,-10.923076923076923
719,2011/07/22,7.75,85988210.0,7.09,7.79,7.07,-0.18858615338799378,12.04022633941716,8.391608391608386,149.58448404252565,25.125266884576366,97.6470588235294,60.1766472354704,-5.290322580645164,-15.354838709677423,-22.83870967741935
720,2011/07/25,7.63,32279980.0,7.62,7.77,7.43,-0.10704269768134189,11.2771958800803,9.7841726618705,138.15481383745342,25.142218401504532,90.58823529411764,75.05741035152764,-5.3735255570117975,-22.14941022280471,-20.707732634338143
721,2011/07/26,7.66,21455700.0,7.67,7.87,7.63,-0.03954235263845174,10.727820514448439,13.313609467455628,132.97277175693193,25.121770400988083,88.20224719101124,92.14584710288574,-7.180156657963444,-19.32114882506528,-15.143603133159269
722,2011/07/27,7.51,23537700.0,7.6,7.71,7.44,0.001827346214391845,10.038469692776289,16.796267496111977,96.30944867707741,25.085176843461557,79.77528089887639,86.18858779466807,-4.660452729693737,-22.103861517976036,-15.579227696404793
723,2011/07/28,7.42,16729440.0,7.5,7.63,7.36,0.027039191797510576,9.388756678556959,14.506172839506165,76.83396930857668,25.132836368411933,74.7191011235955,80.898876404494,-12.398921832884097,-16.846361185983827,-14.150943396226412
